,scr_num,date_time,trd_stat,preclose_px,open_px,high_px,low_px,last_px,up_limit,down_limit,trd_count,totl_trd_vol,totl_trd_amt,withdraw_buy_count,withdraw_buy_px,withdraw_buy_amount,withdraw_sell_count,withdraw_sell_px,withdraw_sell_amount,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_size1,bid_size2,bid_size3,bid_size4,bid_size5,bid_size6,bid_size7,bid_size8,bid_size9,bid_size10,offer_price1,offer_price2,offer_price3,offer_price4,offer_price5,offer_price6,offer_price7,offer_price8,offer_price9,offer_price10,offer_size1,offer_size2,offer_size3,offer_size4,offer_size5,offer_size6,offer_size7,offer_size8,offer_size9,offer_size10,totl_buy_amount,totl_sell_amount,weighted_avg_sell_px,weighted_avg_buy_px
3662,000001.XSHE,2023-11-22 14:01:45.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26145,48567157,497278374.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,973200,805200,820200,807800,268800,202900,318600,593300,756900,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,511700,223900,217000,201100,193722,403700,416300,246640,410700,534500,9725300,22156362,10.57,9.99
3663,000001.XSHE,2023-11-22 14:01:48.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,26147,48567657,497283469.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,972200,815600,821200,812800,268800,202900,318600,593300,757100,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,509400,223900,217000,201100,193722,403700,416300,246640,410700,534500,9740900,22154062,10.57,9.99
3664,000001.XSHE,2023-11-22 14:01:51.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26151,48578857,497397485.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,963300,815700,821200,812800,268800,202900,318600,593300,758100,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,509800,223900,217000,201100,193722,403700,416300,246640,410700,534500,9733200,22154462,10.57,9.99
3665,000001.XSHE,2023-11-22 14:01:54.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26163,48590157,497512519.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,955200,810700,819200,812800,268800,202900,321100,593300,762500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,511800,223900,217000,201100,193722,403700,416300,246640,410700,534500,9725000,22156462,10.57,9.99
3666,000001.XSHE,2023-11-22 14:01:57.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,26169,48592357,497534936.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,957600,812200,819200,812800,268800,202900,321100,593300,762500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,496400,223900,217000,201100,193722,403700,416300,246640,410700,534500,9728900,22141062,10.57,9.99
3667,000001.XSHE,2023-11-22 14:02:00.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26170,48592657,497537990.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,959800,811200,812400,812800,268800,202900,321100,593300,762500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,420500,223900,217000,202600,193722,403700,416300,246640,410700,534500,9722400,22061662,10.57,9.99
3668,000001.XSHE,2023-11-22 14:02:03.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26173,48593957,497551224.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,958900,811200,812400,812800,268800,202900,321100,593300,762500,164800,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,417400,223900,217000,202600,193722,403700,416300,246640,410700,534500,9721400,22058562,10.57,9.99
3669,000001.XSHE,2023-11-22 14:02:06.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,26177,48594357,497555297.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,986700,816100,817400,812800,269800,202900,321100,593300,762500,163600,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,420500,223900,217000,202600,193722,403700,416300,246640,410700,534500,9759800,22061662,10.57,9.99
3670,000001.XSHE,2023-11-22 14:02:09.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,26185,48607457,497688786.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,990700,808900,817400,812800,269800,203900,321100,593300,762500,163600,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,407700,223900,217000,202600,193722,403700,416300,246640,410700,534500,9757600,22048862,10.57,9.99
3671,000001.XSHE,2023-11-22 14:02:12.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26199,48623357,497850648.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,975400,808900,818600,813100,269800,203900,321100,591400,762500,163600,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,411800,223900,217000,202600,193722,403700,416300,246640,410700,534500,9741900,22052962,10.57,9.99
3672,000001.XSHE,2023-11-22 14:02:15.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26223,48668057,498305719.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,946500,808900,818600,808100,269800,203900,321100,591400,762500,163600,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,411100,223900,217000,202600,193722,403700,416300,246640,410700,534500,9708000,22052262,10.57,9.99
3673,000001.XSHE,2023-11-22 14:02:18.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26245,48688457,498513451.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,934900,808900,818100,818100,269800,203900,321100,591400,762500,163600,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,416000,223900,217000,202600,193722,403700,416300,246640,410700,534500,9705900,22057162,10.57,9.99
3674,000001.XSHE,2023-11-22 14:02:21.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26251,48690257,498531775.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,929900,809200,818100,818100,319800,203900,322100,591400,767500,163600,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,418700,223900,217000,202600,199722,403700,416300,246640,410700,534500,9757200,22065862,10.57,9.99
3675,000001.XSHE,2023-11-22 14:02:24.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26261,48704357,498675314.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,930800,809200,818100,818100,319800,203900,322100,591400,768400,163600,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,419300,223900,217000,202600,199722,403700,416300,246640,410700,534500,9759000,22066462,10.57,9.99
3676,000001.XSHE,2023-11-22 14:02:27.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,26266,48705657,498688550.82,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,928500,809200,828400,817600,319800,203900,322100,591400,768400,163600,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,474500,224500,217000,202600,199722,403700,416300,246640,410700,534500,9766500,22122262,10.57,9.99
3677,000001.XSHE,2023-11-22 14:02:30.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26273,48707517,498707490.62,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,928940,809200,828400,815600,319800,203900,322100,591400,768400,163900,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,476200,224500,217000,202600,199722,403700,416300,246640,410700,534500,9765440,22123962,10.57,9.99
3678,000001.XSHE,2023-11-22 14:02:33.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,26277,48708817,498720730.62,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,928440,809200,828400,815600,319800,203900,322100,591400,768400,163900,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,474000,224500,217000,202600,199722,403700,416300,246640,410700,534500,9764940,22121762,10.57,9.99
3679,000001.XSHE,2023-11-22 14:02:36.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,26277,48708817,498720730.62,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,933140,809200,828400,815800,319600,203900,322100,591400,768900,163900,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,470300,224500,217000,202600,193722,403700,416300,246640,410700,534500,9770140,22112062,10.57,9.99
3680,000001.XSHE,2023-11-22 14:02:39.000,T,10.28,10.26,10.31,10.18,10.19,11.31,9.25,26283,48715817,498792000.62,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,927440,809200,828400,816400,320000,203900,322100,591400,768900,163900,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,469300,224500,217000,202600,193722,403700,416300,246640,410700,534500,9765440,22111062,10.57,9.99
3681,000001.XSHE,2023-11-22 14:02:42.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26293,48722017,498855117.62,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,927540,810200,828400,821400,319100,203900,322100,591400,768900,163900,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,429100,224500,217000,202600,193722,403700,416300,246640,410700,534500,9770640,22070862,10.57,9.99
3682,000001.XSHE,2023-11-22 14:02:45.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26313,48735717,498994587.62,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,917840,811200,828400,820400,319100,203900,322100,591400,768900,163900,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,429900,224500,217000,202600,193722,403700,416300,246640,410700,534500,9760840,22071662,10.57,9.99
3683,000001.XSHE,2023-11-22 14:02:48.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26325,48747317,499112676.62,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,913140,811200,828400,820400,319400,203900,322100,591400,768900,163900,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,430300,229500,217000,202600,193722,403700,416300,246640,410700,534500,9756440,22077062,10.57,9.99
3684,000001.XSHE,2023-11-22 14:02:51.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26332,48754217,499182918.62,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,910140,811200,828300,820400,319400,203900,322100,591400,768900,163900,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,435100,229500,217000,202600,193422,403700,416300,246640,410700,534500,9753440,22081562,10.57,9.99
3685,000001.XSHE,2023-11-22 14:02:54.000,T,10.28,10.26,10.31,10.18,10.18,11.31,9.25,26369,48817517,499827312.62,0,0.0,0.0,0,0.0,0.0,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,846440,811700,828300,820400,319400,203900,322100,591400,768900,163900,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,442100,229500,217000,202600,193422,409700,416300,246640,410700,534500,9690240,22094562,10.57,9.99
3686,000001.XSHE,2023-11-22 14:02:57.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26721,49665557,508460354.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,812100,828300,815500,319400,203900,322100,591400,768900,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,200560,437900,232400,196100,202600,135322,409700,416300,246640,410700,8840000,22214322,10.56,9.97
3687,000001.XSHE,2023-11-22 14:03:00.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26806,49874657,510587004.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,624400,828900,815500,319400,203900,322100,591400,768900,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,118700,397600,232700,196100,202600,135322,409700,416300,246640,410700,8652900,22092462,10.57,9.97
3688,000001.XSHE,2023-11-22 14:03:03.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26836,49923857,511087368.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,570500,825400,815500,319400,203900,322100,591400,768900,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,127200,391400,232900,196100,202600,135322,409700,416300,246640,410700,8595400,22094962,10.57,9.97
3689,000001.XSHE,2023-11-22 14:03:06.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26846,49951657,511370102.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,546200,822100,815600,319400,203900,323100,591400,768900,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,195200,381400,232100,196100,202600,135322,409700,416300,246640,410700,8569000,22152162,10.57,9.96
3690,000001.XSHE,2023-11-22 14:03:09.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26853,49966657,511522739.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,548800,822100,815600,319400,203900,323100,591400,768900,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,199600,379900,232100,196100,202600,135322,409700,416300,246640,410700,8571600,22155062,10.57,9.96
3691,000001.XSHE,2023-11-22 14:03:12.000,T,10.28,10.26,10.31,10.17,10.18,11.31,9.25,26862,49970657,511563441.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,539000,822100,835600,319400,203900,323100,591400,768900,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,204600,416400,232100,196100,202600,135322,409700,416300,246640,410700,8581800,22205562,10.56,9.96
3692,000001.XSHE,2023-11-22 14:03:15.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26876,50019157,512056813.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,513300,822800,835600,319400,201500,323100,594400,768900,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,294900,416400,252000,196100,202600,135322,409700,416300,246640,410700,8557400,22314762,10.56,9.96
3693,000001.XSHE,2023-11-22 14:03:18.000,T,10.28,10.26,10.31,10.17,10.18,11.31,9.25,26904,50046457,512334572.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,499700,823800,839600,319400,201500,326100,594900,769900,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,286200,416300,252000,196100,202600,135322,409700,416300,246640,410700,8553300,22305962,10.56,9.96
3694,000001.XSHE,2023-11-22 14:03:21.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26915,50053457,512405762.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,494700,823800,841100,319800,201500,326100,594900,770000,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,285700,415100,257000,196100,202600,135322,409700,416300,246640,410700,8550300,22309262,10.56,9.96
3695,000001.XSHE,2023-11-22 14:03:24.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26919,50058357,512455595.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,498300,824100,841100,319800,204500,326100,594900,769500,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,291500,358500,257000,196100,202600,135322,409700,416300,246640,410700,8556700,22258462,10.56,9.96
3696,000001.XSHE,2023-11-22 14:03:27.000,T,10.28,10.26,10.31,10.17,10.18,11.31,9.25,26926,50064057,512513614.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,500200,822100,842100,320800,204500,326100,594900,769500,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,295700,348500,257000,196100,202600,135322,409700,416300,246640,410700,8558700,22252662,10.56,9.96
3697,000001.XSHE,2023-11-22 14:03:30.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26927,50064157,512514631.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,591700,828100,843100,320800,204900,326100,584800,769500,164400,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,299000,346500,257000,196100,202600,135322,409700,416300,246640,410700,8648000,22233962,10.56,9.97
3698,000001.XSHE,2023-11-22 14:03:33.000,T,10.28,10.26,10.31,10.17,10.18,11.31,9.25,26929,50065257,512525824.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,601500,829100,843100,320800,204900,326100,584800,769500,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,299900,347100,257000,196100,202600,135322,409700,416300,246640,410700,8658300,22198162,10.56,9.97
3699,000001.XSHE,2023-11-22 14:03:36.000,T,10.28,10.26,10.31,10.17,10.18,11.31,9.25,26933,50080557,512681577.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,610400,829100,843100,320800,205000,326100,584800,769500,163900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,342600,347100,257000,196100,202600,135322,409700,416300,246640,410700,8667100,22240862,10.56,9.97
3700,000001.XSHE,2023-11-22 14:03:39.000,T,10.28,10.26,10.31,10.17,10.18,11.31,9.25,26946,50095857,512837253.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,624500,829100,863100,322000,205100,326100,584800,770500,166900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,337400,345200,257000,196100,202600,135322,409700,416300,246640,410700,8701400,22233762,10.56,9.97
3701,000001.XSHE,2023-11-22 14:03:42.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26951,50097857,512857593.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,636100,830800,863100,322000,205500,326100,584800,770500,166900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,337500,345200,257000,196100,202600,135322,409700,416300,246640,410700,8715100,22233862,10.56,9.97
3702,000001.XSHE,2023-11-22 14:03:45.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,26992,50164457,513535555.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,630000,843100,864200,322000,205500,327800,584800,772500,166900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,283900,345200,257000,196100,202600,135322,409700,416300,246640,410700,8726100,22180262,10.56,9.97
3703,000001.XSHE,2023-11-22 14:03:48.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,27019,50186757,513762374.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,612400,853100,867800,322000,205500,327800,584800,772500,166900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,288900,345200,257000,196100,202600,135322,409700,416300,246640,410700,8722100,22185262,10.56,9.97
3704,000001.XSHE,2023-11-22 14:03:51.000,T,10.28,10.26,10.31,10.17,10.18,11.31,9.25,27031,50192357,513819344.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,613800,854200,867800,322000,207500,327800,584800,771700,166900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,288100,344100,256100,196100,202600,135322,409700,416300,246640,410700,8725900,22180362,10.56,9.97
3705,000001.XSHE,2023-11-22 14:03:54.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,27038,50197657,513873245.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,622300,857200,869300,322000,207500,327800,584800,773600,166900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,291000,340500,256100,186100,202600,135322,409700,416300,246640,410700,8743800,22156162,10.56,9.97
3706,000001.XSHE,2023-11-22 14:03:57.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,27041,50198157,513878330.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,629700,861800,870000,322000,207500,327800,584800,778600,166900,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,304900,340500,256000,186100,202600,135322,409700,416300,246640,410700,8761500,22169962,10.56,9.97
3707,000001.XSHE,2023-11-22 14:04:00.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,27047,50201357,513910890.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,631000,864800,871000,320300,207500,327800,584800,778600,175600,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,305000,340500,256000,186100,202600,135322,409700,416300,246640,410700,8773800,22170062,10.56,9.97
3708,000001.XSHE,2023-11-22 14:04:03.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,27052,50203857,513936335.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,648100,881100,871000,320300,207500,327800,584800,778600,175600,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,312200,333500,256000,186100,202600,135322,409700,416300,246640,410700,8818300,22170262,10.56,9.97
3709,000001.XSHE,2023-11-22 14:04:06.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,27061,50210357,514002440.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,631800,891500,910900,320300,207500,327800,585800,778600,175600,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,349000,333500,256000,175700,202600,135322,409700,416300,246640,410700,8853400,22196662,10.56,9.97
3710,000001.XSHE,2023-11-22 14:04:09.000,T,10.28,10.26,10.31,10.17,10.17,11.31,9.25,27315,50816757,520169587.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,35500,892500,922200,320300,209000,327800,585800,779100,175600,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,344400,334500,256000,175700,202600,135322,409700,416300,246640,410700,8271300,22193062,10.56,9.96
3711,000001.XSHE,2023-11-22 14:04:12.000,T,10.28,10.26,10.31,10.16,10.18,11.31,9.25,27377,50968357,521710292.82,0,0.0,0.0,0,0.0,0.0,10.17,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,31900,826500,923200,320300,209000,327800,587300,780600,175600,171200,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,10.27,339700,334500,265500,175700,202600,135322,409700,416300,246740,410700,8207000,22197862,10.56,9.95
3712,000001.XSHE,2023-11-22 14:04:15.000,T,10.28,10.26,10.31,10.16,10.16,11.31,9.25,27421,51032857,522366138.82,0,0.0,0.0,0,0.0,0.0,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,10.07,830400,925200,320300,209000,328800,587900,781400,175600,171200,100000,10.17,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,87800,334000,382900,265500,175700,202600,135322,409700,416300,246740,8184700,22329362,10.56,9.95
3713,000001.XSHE,2023-11-22 14:04:18.000,T,10.28,10.26,10.31,10.16,10.17,11.31,9.25,27446,51074657,522791085.82,0,0.0,0.0,0,0.0,0.0,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,10.07,837600,926900,320300,219000,328800,587900,781400,175600,171200,100000,10.17,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,46800,322500,378500,265500,175700,202600,135322,409700,416300,246740,8203600,22271062,10.56,9.95
3714,000001.XSHE,2023-11-22 14:04:21.000,T,10.28,10.26,10.31,10.16,10.17,11.31,9.25,27463,51103557,523084869.82,0,0.0,0.0,0,0.0,0.0,10.16,10.15,10.14,10.13,10.12,10.11,10.1,10.09,10.08,10.07,823800,926900,322300,219000,328800,587900,781400,175600,171200,100000,10.17,10.18,10.19,10.2,10.21,10.22,10.23,10.24,10.25,10.26,34500,317100,378500,265500,158700,202600,135322,409700,416300,246740,8191800,22236362,10.56,9.95
